fips,clon00,clat00,clon10,clat10,pclon00,pclat00,pclon10,pclat10
28071,-89.512229,34.354615,-89.485903,34.349298,-89.522397,34.362664,-89.526937,34.361506
28073,-89.474196,31.202475,-89.514952,31.197135,-89.441875,31.253093,-89.438738,31.264156
28075,-88.678186,32.400078,-88.660449,32.403998,-88.689448,32.401073,-88.691796,32.400679
28077,-90.097419,31.552943,-90.10753,31.550009,-90.106826,31.555497,-90.109256,31.555383
28079,-89.525219,32.731300,-89.522568,32.753268,-89.509464,32.736803,-89.504736,32.725455
28081,-88.682514,34.276904,-88.680887,34.288965,-88.703031,34.268785,-88.702989,34.274735
28083,-90.266224,33.564765,-90.294934,33.54979,-90.217678,33.518339,-90.209073,33.513076
28085,-90.447108,31.539980,-90.453566,31.535216,-90.453647,31.554865,-90.456276,31.550891
28087,-88.422328,33.508233,-88.439723,33.471424,-88.395897,33.514169,-88.392697,33.515351
28089,-90.083988,32.570561,-90.03416,32.63437,-90.092873,32.513672,-90.098347,32.510711
28091,-89.823725,31.240902,-89.821736,31.230126,-89.828529,31.248454,-89.829694,31.244447
28093,-89.494835,34.771173,-89.504231,34.76619,-89.537906,34.810681,-89.542843,34.815764
28095,-88.500821,33.899309,-88.485038,33.89003,-88.499397,33.922988,-88.498114,33.925912
28097,-89.651425,33.480389,-89.639625,33.500714,-89.680343,33.496097,-89.682988,33.496574
28099,-89.129960,32.747316,-89.119274,32.752518,-89.116155,32.753086,-89.117671,32.754204
28101,-89.118310,32.405252,-89.118412,32.40197,-89.126214,32.411213,-89.128073,32.41204
28103,-88.581593,33.115598,-88.565787,33.10627,-88.551113,33.129991,-88.54983,33.13112
28105,-88.862340,33.439846,-88.876151,33.422313,-88.831627,33.449622,-88.828709,33.449231
28107,-89.962225,34.364489,-89.963065,34.365205,-89.942556,34.351505,-89.938355,34.350009
28109,-89.605044,30.716802,-89.586831,30.773791,-89.631889,30.641689,-89.63173,30.641968
28111,-88.990953,31.214610,-88.988755,31.169307,-88.988024,31.2598,-88.991988,31.262821
28113,-90.433906,31.200988,-90.397725,31.177517,-90.437218,31.21235,-90.436396,31.216057
28115,-89.015613,34.247321,-89.037239,34.227081,-89.01297,34.250833,-89.011424,34.252502
28117,-88.530079,34.617939,-88.52224,34.620866,-88.55202,34.630125,-88.552652,34.631502
28119,-90.267437,34.260657,-90.290525,34.25264,-90.266826,34.271615,-90.262854,34.27262
28121,-89.998890,32.265894,-89.946552,32.262057,-90.034904,32.27313,-90.033002,32.279373
28123,-89.517949,32.392083,-89.533209,32.427127,-89.525787,32.402509,-89.529197,32.401463
28125,-90.837017,32.915089,-90.827388,32.89249,-90.856763,32.923525,-90.859408,32.924745
28127,-89.861628,31.911087,-89.917707,31.902503,-89.852616,31.915408,-89.853775,31.916008
28129,-89.518021,31.985054,-89.494973,32.019033,-89.501418,31.96989,-89.506985,31.971849
28131,-89.129526,30.796000,-89.112297,30.790184,-89.136042,30.816147,-89.136496,30.809011
28133,-90.583678,33.587683,-90.59509,33.605529,-90.586947,33.598866,-90.584058,33.594123
28135,-90.228476,33.944274,-90.172833,33.955891,-90.168674,33.970924,-90.197125,33.983144
28137,-89.964667,34.644651,-89.943105,34.649553,-89.940139,34.647399,-89.948155,34.64608
28139,-88.925834,34.768954,-88.918819,34.763618,-88.92638,34.768278,-88.925793,34.767895
28141,-88.242743,34.728895,-88.236067,34.737699,-88.228225,34.724144,-88.228366,34.723482
28143,-90.373780,34.672958,-90.37177,34.652201,-90.366258,34.684985,-90.348008,34.709638
28145,-88.999738,34.489085,-89.0023,34.489101,-89.008586,34.486155,-89.007903,34.484262
28147,-90.113381,31.136883,-90.103431,31.164492,-90.118039,31.147518,-90.121389,31.151622
28149,-90.854800,32.342364,-90.851791,32.357005,-90.849406,32.324659,-90.845245,32.325884
28151,-90.963533,33.354493,-90.94443,33.273131,-91.009167,33.369994,-91.010964,33.37108
28153,-88.652793,31.649588,-88.682057,31.64476,-88.658271,31.651416,-88.659321,31.650101
28155,-89.243714,33.586740,-89.283836,33.612048,-89.230999,33.582315,-89.226172,33.582221
28157,-91.266230,31.175595,-91.325567,31.160249,-91.240475,31.126255,-91.238269,31.121531
28159,-89.054088,33.093326,-89.037391,33.078724,-89.045427,33.086561,-89.042843,33.084925
28161,-89.727103,34.054653,-89.703793,34.030669,-89.696282,34.080085,-89.693557,34.080595
28163,-90.387941,32.797792,-90.387928,32.765675,-90.382468,32.823178,-90.380241,32.82849
29001,-92.585788,40.190406,-92.603592,40.190666,-92.583273,40.196313,-92.582446,40.19566
29003,-94.822187,39.962974,-94.803551,39.988863,-94.816436,39.924195,-94.818293,39.922565
29005,-95.449856,40.424242,-95.437555,40.431846,-95.434331,40.424237,-95.437688,40.421105
29007,-91.796348,39.206389,-91.843415,39.21448,-91.814346,39.204329,-91.821071,39.205358
29009,-93.831759,36.700136,-93.834326,36.699378,-93.860765,36.732641,-93.862744,36.735065
29011,-94.325534,37.497277,-94.344089,37.500799,-94.306354,37.492826,-94.308903,37.495228
29013,-94.361720,38.245471,-94.339246,38.257217,-94.362922,38.271293,-94.362322,38.276163
29015,-93.299420,38.293859,-93.287942,38.301036,-93.304524,38.305161,-93.308948,38.302689
29017,-90.010763,37.343327,-90.024601,37.318349,-90.001058,37.334191,-89.998323,37.338242
29019,-92.313387,38.989761,-92.310779,38.989657,-92.320756,38.962781,-92.321523,38.959866
29021,-94.827011,39.722544,-94.808173,39.660369,-94.823685,39.74986,-94.821954,39.750602
29023,-90.387743,36.723851,-90.40313,36.71518,-90.409935,36.751259,-90.413589,36.75379
29025,-93.978982,39.659262,-93.979179,39.658998,-93.984093,39.665428,-93.994816,39.664765
29027,-91.945725,38.824557,-91.924089,38.835966,-91.989754,38.802427,-91.993447,38.802239
29029,-92.769807,38.086511,-92.765138,38.031995,-92.75252,38.072866,-92.749496,38.072828
29031,-89.628002,37.358761,-89.684908,37.383882,-89.604815,37.350975,-89.60625,37.353894
29033,-93.479299,39.416811,-93.500227,39.427375,-93.498977,39.409266,-93.495631,39.410155
29035,-90.936667,36.947814,-90.945626,36.944783,-90.904404,36.947075,-90.897277,36.949427
29037,-94.376663,38.689373,-94.354242,38.647159,-94.424611,38.740213,-94.423526,38.746895
29039,-93.885396,37.730500,-93.850014,37.733655,-93.902829,37.771064,-93.895022,37.767996
29041,-92.976457,39.506036,-92.96162,39.517968,-92.936458,39.485757,-92.934967,39.486626
29043,-93.236723,37.015357,-93.187614,36.969739,-93.260643,37.022959,-93.262511,37.025687
29045,-91.729061,40.407943,-91.729472,40.407275,-91.709011,40.4139,-91.704732,40.413068
29047,-94.474033,39.253674,-94.421502,39.315551,-94.49431,39.243913,-94.49392,39.251395
29049,-94.389768,39.601426,-94.395803,39.608723,-94.368608,39.603949,-94.370131,39.602093
29051,-92.240737,38.540006,-92.271404,38.506847,-92.22205,38.554839,-92.218634,38.552393
29053,-92.804980,38.855280,-92.812323,38.845386,-92.77774,38.911405,-92.772604,38.909615
29055,-91.326338,38.025235,-91.313933,37.96656,-91.323198,38.058357,-91.322802,38.059819
29057,-93.833128,37.416470,-93.854878,37.43235,-93.833016,37.416554,-93.829944,37.415613
29059,-93.040866,37.675356,-93.033812,37.683583,-93.065855,37.647653,-93.067095,37.643825
29061,-93.986670,39.960585,-93.970053,39.962839,-93.981582,39.941674,-93.983258,39.942683
29063,-94.405092,39.881288,-94.40719,39.894665,-94.353235,39.824305,-94.340504,39.81961
29065,-91.508318,37.630171,-91.495916,37.60325,-91.539446,37.630032,-91.542131,37.630684
29067,-92.527002,36.929195,-92.515892,36.946517,-92.587621,36.939446,-92.588247,36.939746
29069,-90.065730,36.298597,-90.062254,36.153025,-90.058169,36.3284,-90.059209,36.326743
29071,-91.036088,38.427346,-91.07341,38.408313,-91.000351,38.434337,-90.999826,38.432966
29073,-91.512590,38.449325,-91.50578,38.441183,-91.492522,38.459936,-91.491625,38.45363
29075,-94.421535,40.203034,-94.40411,40.209379,-94.428606,40.197143,-94.439143,40.199987
29077,-93.316087,37.216298,-93.340641,37.258196,-93.30253,37.19721,-93.3083,37.193837
29079,-93.585174,40.108464,-93.565054,40.112541,-93.594464,40.090518,-93.595469,40.091968
29081,-93.973775,40.333346,-93.992582,40.34562,-93.995574,40.317041,-94.000823,40.313851
29083,-93.774593,38.386717,-93.792628,38.386491,-93.73855,38.395263,-93.736873,38.394758
29085,-93.333791,37.916612,-93.322834,37.9367,-93.335754,37.907382,-93.330251,37.910659
29087,-95.218262,40.096286,-95.219072,40.095724,-95.202204,40.091074,-95.199972,40.092393
29089,-92.695248,39.148740,-92.695926,39.143365,-92.712794,39.139926,-92.705762,39.139325
29091,-91.877646,36.786515,-91.887368,36.774369,-91.873508,36.792553,-91.873823,36.793133
29093,-90.743905,37.539303,-90.699627,37.62596,-90.718197,37.575555,-90.711599,37.571851
29095,-94.463242,39.024005,-94.342507,39.007233,-94.458432,39.014401,-94.446137,39.010332
29097,-94.412695,37.148298,-94.338869,37.200865,-94.441797,37.127376,-94.443436,37.128993
29099,-90.499266,38.285842,-90.543138,38.257414,-90.476725,38.341761,-90.475744,38.340593
29101,-93.796313,38.745484,-93.805999,38.74588,-93.762389,38.753525,-93.770312,38.757209
29103,-92.147931,40.136849,-92.146809,40.136776,-92.155082,40.149531,-92.150669,40.151668
29105,-92.624110,37.661192,-92.594832,37.65969,-92.654642,37.670862,-92.65456,37.669645
29107,-93.802149,39.065505,-93.802639,39.068705,-93.840069,39.058291,-93.840082,39.056329
29109,-93.810362,37.055340,-93.833262,37.106135,-93.796738,37.03459,-93.797074,37.035398
29111,-91.675261,40.085720,-91.728803,40.084559,-91.64576,40.086277,-91.649082,40.085505
29113,-90.932197,39.032384,-90.957771,39.058568,-90.924922,39.013863,-90.928671,39.003625
29115,-93.086909,39.833088,-93.108019,39.86444,-93.063472,39.797775,-93.065191,39.796774
29117,-93.553509,39.780413,-93.548201,39.778587,-93.556309,39.792927,-93.554324,39.795916
29119,-94.384328,36.621553,-94.343956,36.630218,-94.402444,36.618746,-94.39808,36.618064
29121,-92.564634,39.830285,-92.56434,39.829795,-92.511331,39.799798,-92.51033,39.798522
29123,-90.312535,37.503750,-90.345453,37.473235,-90.30053,37.532726,-90.300055,37.535795
29125,-91.899426,38.148173,-91.923601,38.162615,-91.883407,38.170121,-91.878062,38.171917
29127,-91.507631,39.770045,-91.635379,39.807538,-91.453714,39.739681,-91.455661,39.740805
29129,-93.577593,40.428383,-93.567631,40.421413,-93.569306,40.428406,-93.575859,40.418591
29131,-92.481091,38.238974,-92.429871,38.21672,-92.506651,38.250246,-92.507085,38.247837
29133,-89.332848,36.843567,-89.295929,36.826264,-89.363561,36.854523,-89.365459,36.857051
29135,-92.604192,38.635825,-92.583642,38.633037,-92.618522,38.631214,-92.616373,38.628938
29137,-91.990523,39.511236,-92.006458,39.49827,-91.971981,39.520968,-91.973958,39.520553
29139,-91.465956,38.936879,-91.465437,38.935162,-91.469211,38.953532,-91.468473,38.950802
29141,-92.847468,38.364764,-92.874835,38.420807,-92.849683,38.38071,-92.850304,38.381506
29143,-89.677079,36.588288,-89.655948,36.594261,-89.662003,36.595738,-89.65871,36.605307
29145,-94.367818,36.904767,-94.334741,36.908017,-94.409973,36.921949,-94.41138,36.921798
29147,-94.877899,40.359654,-94.883281,40.360484,-94.869302,40.35392,-94.867916,40.352749
29149,-91.427323,36.636805,-91.402902,36.684867,-91.462675,36.617649,-91.464771,36.618129
29151,-91.859336,38.464962,-91.859504,38.464253,-91.883187,38.458463,-91.883136,38.453819
29153,-92.454849,36.631583,-92.45858,36.649643,-92.428658,36.624709,-92.424289,36.62309
29155,-89.767306,36.193331,-89.785942,36.209916,-89.749304,36.185127,-89.748715,36.181794
29157,-89.837773,37.709917,-89.802125,37.71113,-89.855142,37.713723,-89.857097,37.713672
29159,-93.264073,38.710464,-93.285207,38.727367,-93.246669,38.703844,-93.246549,38.702201
29161,-91.773706,37.922046,-91.790349,37.866326,-91.749478,37.94184,-91.748715,37.942882
29163,-91.145704,39.360621,-91.171042,39.344178,-91.151355,39.368459,-91.156139,39.363535
29165,-94.729377,39.315400,-94.761472,39.378696,-94.684036,39.26125,-94.684698,39.262166
29167,-93.414173,37.614444,-93.400817,37.616761,-93.404416,37.603738,-93.404415,37.601813
29169,-92.198851,37.846470,-92.207022,37.824835,-92.175715,37.827603,-92.1773,37.824257
29171,-93.006905,40.474568,-93.014531,40.478606,-92.977642,40.478862,-92.979269,40.480842
29173,-91.497480,39.535247,-91.524787,39.553455,-91.464745,39.575242,-91.468633,39.57958
29175,-92.480268,39.427644,-92.492724,39.441601,-92.453499,39.411925,-92.451935,39.412906
29177,-94.023249,39.321065,-93.995746,39.308401,-94.059013,39.33326,-94.06127,39.335641
29179,-90.977822,37.365801,-90.969516,37.360857,-90.971493,37.338608,-90.972986,37.336586
29181,-90.809759,36.617310,-90.86706,36.648902,-90.79256,36.624645,-90.791802,36.627212
29183,-90.651859,38.784300,-90.674915,38.781102,-90.634712,38.773939,-90.659755,38.776604
29185,-93.779268,38.051170,-93.773076,38.039069,-93.775859,38.058629,-93.765606,38.056009
29186,-90.172602,37.907931,-90.18117,37.89018,-90.16426,37.938062,-90.168495,37.939468
29187,-90.505677,37.839741,-90.473868,37.810707,-90.492769,37.832624,-90.492254,37.835573
29189,-90.378480,38.654152,-90.445954,38.640702,-90.382973,38.65006,-90.386218,38.647121
29195,-93.204459,39.123835,-93.204164,39.13584,-93.203607,39.113639,-93.204898,39.111933
29197,-92.527046,40.467327,-92.519016,40.469361,-92.521293,40.465243,-92.521984,40.461815
29199,-92.146612,40.438738,-92.142824,40.447685,-92.146837,40.448226,-92.146652,40.448001
29201,-89.578552,37.042732,-89.568098,37.047793,-89.579111,37.009381,-89.577839,37.014498
29203,-91.398422,37.125329,-91.398364,37.15198,-91.430183,37.068448,-91.429472,37.069627
29205,-92.085447,39.774758,-92.088719,39.797531,-92.076894,39.75347,-92.077052,39.761774
29207,-89.958709,36.847028,-89.941735,36.855428,-89.968883,36.849198,-89.969639,36.850777
29209,-93.457028,36.714982,-93.467782,36.747857,-93.441377,36.714035,-93.438433,36.717605
29211,-93.133984,40.209880,-93.109783,40.209587,-93.106615,40.219476,-93.103734,40.217733
29213,-93.165123,36.650639,-93.042819,36.649827,-93.181657,36.653673,-93.189979,36.656706
29215,-91.971220,37.294746,-91.964478,37.314257,-91.969438,37.310347,-91.968488,37.328457
29217,-94.348557,37.849768,-94.341597,37.850196,-94.340389,37.836182,-94.340355,37.835598
29219,-91.136528,38.765482,-91.159306,38.761902,-91.107295,38.783246,-91.10358,38.788663
29221,-90.830720,37.956596,-90.897056,37.942315,-90.785138,37.949567,-90.785675,37.953147
29223,-90.492489,37.113637,-90.460868,37.113825,-90.517195,37.109562,-90.512622,37.107087
29225,-92.895017,37.266991,-92.87608,37.280804,-92.901166,37.268132,-92.907363,37.263337
29227,-94.427608,40.475472,-94.419129,40.480482,-94.439313,40.483913,-94.438797,40.482258
29229,-92.468021,37.227226,-92.48001,37.267636,-92.428836,37.193402,-92.429174,37.192204
29510,-90.242806,38.627718,-90.244582,38.635699,-90.253655,38.625222,-90.252991,38.623609
30001,-112.865870,45.186254,-112.892869,45.133863,-112.70022,45.221689,-112.696186,45.221056
30003,-107.483754,45.510113,-107.518163,45.407869,-107.50775,45.559786,-107.502778,45.565831
30005,-108.956778,48.459793,-108.967648,48.428282,-108.90547,48.447437,-108.899086,48.441261
30007,-111.494245,46.306192,-111.496103,46.334476,-111.51896,46.310413,-111.535578,46.302846
30009,-109.087584,45.313192,-109.028551,45.224475,-109.08441,45.317445,-109.084478,45.321484
30011,-104.481226,45.556276,-104.515324,45.516825,-104.52546,45.673295,-104.523733,45.679127
30013,-111.324241,47.433941,-111.350571,47.316443,-111.3064,47.490998,-111.306258,47.491839
30015,-110.396756,47.915101,-110.436189,47.886837,-110.4229,47.927041,-110.403274,47.956366
30017,-105.766538,46.324144,-105.550508,46.261481,-105.81421,46.402673,-105.817008,46.403369
30019,-105.399545,48.791520,-105.541739,48.794429,-105.43574,48.788641,-105.43032,48.783416
30021,-104.802589,47.173749,-104.901027,47.272425,-104.75224,47.139134,-104.750559,47.134482
30023,-112.987460,46.120620,-113.139108,46.099059,-112.95345,46.135876,-112.954087,46.137755
30025,-104.414158,46.371424,-104.405718,46.318184,-104.31398,46.36166,-104.309448,46.358863
30027,-109.448969,47.111314,-109.22328,47.222997,-109.41125,47.096578,-109.417095,47.097548
30029,-114.321279,48.267880,-114.054319,48.314696,-114.27381,48.254406,-114.279524,48.247204
30031,-111.186786,45.663871,-111.173443,45.535559,-111.12133,45.677449,-111.128283,45.682805
30033,-106.979639,47.207335,-106.982212,47.281174,-106.94786,47.287656,-106.97783,47.299773
30035,-112.810119,48.627154,-112.990502,48.705671,-112.78951,48.602034,-112.799156,48.60292
30037,-109.125302,46.390395,-109.174586,46.380624,-109.1573,46.282512,-109.139695,46.287061
30039,-113.365536,46.437588,-113.425683,46.395358,-113.2901,46.453004,-113.293879,46.448832
30041,-110.030529,48.559559,-110.106372,48.628331,-109.76676,48.521208,-109.762794,48.515786
30043,-112.117726,46.119657,-112.056771,46.126557,-112.05191,46.24264,-112.053101,46.254092
30045,-110.184154,47.047569,-110.30532,47.032558,-110.1854,47.105189,-110.177445,47.102395
30047,-114.126444,47.652922,-114.083687,47.642901,-114.11747,47.603312,-114.120003,47.601938
30049,-112.153933,46.813873,-112.382954,47.122133,-112.02819,46.644915,-112.021955,46.64477
30051,-111.004866,48.550900,-111.036924,48.559654,-110.97531,48.551135,-111.000283,48.563509
30053,-115.359348,48.558617,-115.404343,48.542232,-115.45036,48.530616,-115.437677,48.545504
30055,-105.729721,47.635270,-105.757222,47.629628,-105.63158,47.582096,-105.644548,47.561984
30057,-111.932243,45.435828,-111.917328,45.319288,-111.97301,45.446474,-111.949217,45.43599
30059,-110.874903,46.565307,-110.921781,46.585706,-110.85456,46.530254,-110.875445,46.526827
30061,-114.965059,47.143735,-115.06455,47.155213,-114.89919,47.189638,-114.899744,47.185566
30063,-113.968607,46.939971,-113.892681,47.027263,-114.0152,46.874866,-114.019007,46.875472
30065,-108.392225,46.554576,-108.436982,46.505665,-108.48158,46.424062,-108.490425,46.417552
30067,-110.546931,45.653282,-110.532798,45.421905,-110.59557,45.593815,-110.599015,45.59709
30069,-108.290051,47.000478,-108.226575,47.141917,-108.30014,47.024307,-108.296716,47.012441
30071,-107.822199,48.361061,-107.928833,48.250155,-107.86111,48.37582,-107.857685,48.374315
30073,-112.200680,48.221852,-112.219928,48.230312,-112.13439,48.210636,-112.14458,48.210126
30075,-105.625006,45.363372,-105.555259,45.40889,-105.54161,45.430919,-105.535004,45.440737
30077,-112.778050,46.634027,-112.9311,46.844225,-112.75776,46.451386,-112.760484,46.449212
30079,-105.368636,46.887225,-105.375808,46.852434,-105.266,46.806996,-105.269953,46.807847
30081,-114.117236,46.210173,-114.119065,46.079298,-114.12189,46.344787,-114.117267,46.352649
30083,-104.458252,47.779342,-104.563387,47.785513,-104.21419,47.72018,-104.203904,47.718572
30085,-104.989043,48.208479,-104.99517,48.282747,-105.23954,48.134429,-105.24766,48.132541
30087,-106.654466,45.973910,-106.701953,46.161734,-106.61338,45.925785,-106.611337,45.907996
30089,-115.084463,47.633114,-115.180225,47.756469,-115.16163,47.630352,-115.177085,47.636131
30091,-104.456802,48.706724,-104.533913,48.705523,-104.5017,48.738232,-104.499376,48.737464
30093,-112.562536,45.960929,-112.660222,45.895959,-112.52473,45.98869,-112.524356,45.98796
30095,-109.366310,45.630108,-109.391751,45.663496,-109.27342,45.609092,-109.249493,45.613806
30097,-109.917813,45.855412,-109.941312,45.81306,-109.91585,45.826792,-109.915919,45.830248
30099,-112.152587,47.815653,-112.281725,47.819035,-112.05134,47.775114,-112.054612,47.771875
30101,-111.818576,48.602469,-111.733493,48.645052,-111.84856,48.597828,-111.85338,48.585262
30103,-107.291543,46.254434,-107.280493,46.209636,-107.22982,46.24262,-107.241002,46.255884
30105,-106.560531,48.258176,-106.687883,48.365713,-106.54147,48.23934,-106.546143,48.233939
30107,-109.854716,46.448894,-109.857147,46.497047,-109.83445,46.463708,-109.844091,46.459736
30109,-104.192326,46.969132,-104.274466,46.962866,-104.19656,46.970954,-104.196159,46.969011
30111,-108.460718,45.816535,-108.276656,45.936987,-108.53723,45.789902,-108.539417,45.791309
31001,-98.456177,40.560857,-98.500044,40.520632,-98.414988,40.582496,-98.414536,40.583763
31003,-98.057854,42.183199,-98.058037,42.183225,-98.055474,42.148113,-98.05683,42.149596
31005,-101.684028,41.580869,-101.697045,41.570856,-101.67469,41.571593,-101.673813,41.569808
31007,-103.704593,41.533313,-103.726263,41.53975,-103.6996,41.556821,-103.702088,41.557925
31009,-99.976896,41.866749,-99.990771,41.92523,-99.999067,41.908448,-100.007203,41.901108
31011,-98.028435,41.686566,-98.066794,41.7054,-98.018705,41.680969,-98.01636,41.68018
31013,-102.938547,42.165644,-103.087821,42.215665,-102.90632,42.138214,-102.903704,42.13504
31015,-98.714886,42.901593,-98.773022,42.894448,-98.738775,42.892071,-98.730816,42.891084
31017,-99.871572,42.534188,-99.923176,42.34939,-99.85311,42.539382,-99.852141,42.538836
31019,-99.069182,40.790062,-99.074983,40.855226,-99.068053,40.739973,-99.07016,40.737667
31021,-96.337590,41.854106,-96.337746,41.854179,-96.34418,41.849003,-96.34254,41.845797
31023,-97.134820,41.233275,-97.132039,41.226072,-97.14036,41.24274,-97.141234,41.248949
31025,-96.093393,40.936518,-96.140609,40.909878,-96.060268,40.94482,-96.062535,40.946526
31027,-97.239880,42.605286,-97.256824,42.604511,-97.25439,42.576796,-97.25486,42.576273
31029,-101.699405,40.507192,-101.694192,40.53039,-101.61981,40.500786,-101.619767,40.500254
31031,-101.147203,42.651785,-101.072622,42.566985,-100.77323,42.782051,-100.754886,42.784561
31033,-103.002332,41.196569,-103.011929,41.214236,-102.98426,41.170398,-102.982623,41.166245
31035,-98.042256,40.521099,-98.05105,40.523669,-98.033032,40.540521,-98.029666,40.545465
31037,-97.088373,41.558089,-97.089455,41.574675,-97.077794,41.529282,-97.076554,41.517571
31039,-96.774767,41.915502,-96.788517,41.915865,-96.760285,41.895892,-96.759175,41.897578
31041,-99.631095,41.386492,-99.726866,41.393893,-99.668162,41.4036,-99.672832,41.401093
31043,-96.492629,42.426294,-96.562549,42.390456,-96.443728,42.444213,-96.441515,42.445678
31045,-103.155107,42.726836,-103.134872,42.711214,-103.07518,42.780679,-103.066266,42.785306
31047,-99.868313,40.837439,-99.815154,40.867378,-99.862164,40.829173,-99.858944,40.828531
31049,-102.314294,41.081477,-102.332604,41.112988,-102.34161,41.087516,-102.345568,41.088793
31051,-96.841997,42.467847,-96.855862,42.48528,-96.829177,42.439975,-96.830002,42.438517
31053,-96.587577,41.521339,-96.645853,41.577008,-96.534282,41.477425,-96.53063,41.473485
31055,-96.050944,41.264027,-96.154066,41.297091,-96.047236,41.258903,-96.061471,41.25991
31057,-101.635310,40.111866,-101.681133,40.180165,-101.61969,40.096339,-101.601584,40.093189
31059,-97.568094,40.533947,-97.596705,40.52504,-97.577521,40.54263,-97.578024,40.540682
31061,-98.944212,40.171097,-98.96208,40.183203,-98.94461,40.188647,-98.946914,40.187621
31063,-100.401627,40.549039,-100.406683,40.530947,-100.39793,40.608913,-100.404194,40.607972
31065,-99.910559,40.191085,-99.909661,40.191991,-99.926182,40.245641,-99.925599,40.248006
31067,-96.692942,40.248785,-96.683453,40.255234,-96.715728,40.267976,-96.714139,40.274482
31069,-102.344241,41.527955,-102.328229,41.659381,-102.31778,41.422846,-102.320765,41.422768
31071,-99.039981,41.830464,-98.922998,41.905571,-99.103922,41.805029,-99.107238,41.800943
31073,-99.840191,40.554307,-99.824078,40.509838,-99.829908,40.58829,-99.830993,40.592124
31075,-101.724423,41.896813,-101.756875,41.915867,-101.72628,41.980612,-101.731402,41.984368
31077,-98.487658,41.567232,-98.530566,41.5676,-98.493793,41.559928,-98.497703,41.556319
31079,-98.417732,40.894156,-98.498004,40.866023,-98.378254,40.914947,-98.377535,40.915597
31081,-98.021361,40.876641,-98.021943,40.877145,-98.021285,40.879579,-98.021089,40.878695
31083,-99.414477,40.154431,-99.403418,40.178766,-99.402722,40.145207,-99.40221,40.145693
31085,-101.081310,40.516243,-101.05558,40.535786,-101.05729,40.497489,-101.058515,40.49563
31087,-101.010995,40.202916,-101.044217,40.176896,-101.01404,40.21201,-101.006845,40.211961
31089,-98.726258,42.486684,-98.784766,42.459287,-98.740839,42.456034,-98.742988,42.4584
31091,-101.081138,42.042065,-101.11681,41.9187,-101.06713,42.015637,-101.062839,42.016041
31093,-98.539527,41.207692,-98.513303,41.219403,-98.497434,41.189396,-98.493475,41.189549
31095,-97.145107,40.162013,-97.143103,40.175736,-97.138905,40.165479,-97.140354,40.164028
31097,-96.250792,40.392860,-96.268562,40.395457,-96.236597,40.400897,-96.228933,40.401369
31099,-98.961728,40.494463,-98.948461,40.506269,-98.993687,40.506459,-98.992742,40.506264
31101,-101.693340,41.174579,-101.644474,41.194404,-101.69564,41.140856,-101.696492,41.141877
31103,-99.735948,42.870255,-99.718351,42.87548,-99.701908,42.872538,-99.703607,42.868344
31105,-103.681543,41.210944,-103.711105,41.199155,-103.6623,41.23019,-103.660711,41.232889
31107,-97.854462,42.629202,-97.891349,42.634404,-97.785137,42.616512,-97.786962,42.61911
31109,-96.681392,40.796701,-96.688658,40.783547,-96.672773,40.8026,-96.673551,40.801058
31111,-100.755420,41.073750,-100.744481,41.050322,-100.788,41.11979,-100.78923,41.119635
31113,-100.477611,41.511919,-100.443665,41.542155,-100.49614,41.485978,-100.500737,41.484178
31115,-99.418360,41.870216,-99.509764,41.897714,-99.405762,41.810846,-99.402546,41.816483
31117,-101.027583,41.556075,-101.060237,41.596473,-101.00519,41.565549,-100.986347,41.57331
31119,-97.525802,41.963138,-97.606856,41.909929,-97.465776,42.001571,-97.461692,42.003908
31121,-98.011398,41.154660,-98.031051,41.169801,-98.040873,41.130847,-98.039353,41.1312
31123,-103.085600,41.702090,-102.990599,41.732205,-103.15279,41.706994,-103.159224,41.707123
31125,-97.946016,41.399273,-97.991408,41.402385,-97.903363,41.401977,-97.895028,41.403829
31127,-95.829968,40.393169,-95.850954,40.387448,-95.835102,40.402524,-95.836309,40.403957
31129,-98.035503,40.150032,-98.046842,40.176492,-98.05628,40.117731,-98.061108,40.115021
31131,-96.077662,40.665989,-96.131027,40.637992,-96.023695,40.667826,-96.029874,40.669495
31133,-96.208595,40.138586,-96.245225,40.13785,-96.181897,40.131629,-96.184059,40.134921
31135,-101.632281,40.843798,-101.636443,40.856065,-101.66639,40.845495,-101.672531,40.847278
31137,-99.408342,40.489078,-99.406557,40.516365,-99.406779,40.469045,-99.406756,40.468151
31139,-97.610948,42.271344,-97.610992,42.271413,-97.592088,42.265927,-97.591986,42.262663
31141,-97.450374,41.515986,-97.513467,41.576866,-97.390638,41.472988,-97.387409,41.469013
31143,-97.588967,41.184518,-97.570663,41.187925,-97.557553,41.174631,-97.555813,41.174759
31145,-100.503064,40.181368,-100.468576,40.16942,-100.58333,40.204826,-100.587807,40.205475
31147,-95.702546,40.126197,-95.718603,40.123743,-95.672791,40.102753,-95.673464,40.099947
31149,-99.470110,42.507127,-99.45853,42.413325,-99.488744,42.536456,-99.495235,42.536442
31151,-97.093987,40.545566,-97.131755,40.516802,-97.031994,40.573844,-97.02001,40.578252
31153,-96.031099,41.142870,-96.109125,41.115064,-96.008922,41.152018,-96.033892,41.153107
31155,-96.606171,41.218350,-96.640923,41.223152,-96.573804,41.201888,-96.571016,41.199571
31157,-103.685046,41.866805,-103.70586,41.851589,-103.68323,41.866342,-103.68038,41.865018
