id,treat,age,educ,black,hisp,marr,nodegree,year,real.earnings
6274,0,23,12,0,0,0,0,1975,0
6275,0,39,12,0,1,1,0,1975,16726.98046875
6276,0,42,12,0,1,1,0,1975,11189.51953125
6277,0,33,10,0,0,1,1,1975,11674.6904296875
6278,0,25,6,0,0,0,1,1975,7331.37109375
6279,0,29,16,0,0,1,0,1975,13964.51953125
6280,0,32,17,0,0,0,0,1975,23274.189453125
6281,0,38,13,0,1,1,0,1975,20721.189453125
6282,0,30,16,0,0,0,0,1975,24504.150390625
6283,0,35,12,0,0,1,0,1975,0
6284,0,16,9,0,0,0,1,1975,0
6285,0,48,8,1,0,1,1,1975,17410.890625
6286,0,39,10,0,0,1,1,1975,25243.55078125
6287,0,45,12,0,0,0,0,1975,4654.8388671875
6288,0,45,7,0,0,1,1,1975,14542.7900390625
6289,0,49,12,0,0,1,0,1975,25243.55078125
6290,0,23,12,0,0,1,0,1975,16845.150390625
6291,0,47,10,0,0,1,1,1975,24951.73046875
6292,0,23,14,0,0,1,0,1975,14925.919921875
6293,0,37,13,0,0,1,0,1975,15378.8701171875
6294,0,25,13,0,0,0,0,1975,19571.810546875
6295,0,26,18,0,0,1,0,1975,16112.900390625
6296,0,32,18,0,0,1,0,1975,25243.55078125
6297,0,48,12,0,0,1,0,1975,14054.0302734375
6298,0,51,11,0,0,1,1,1975,25243.55078125
6299,0,32,12,0,0,1,0,1975,25168.349609375
6300,0,36,12,0,0,1,0,1975,8695.5966796875
6301,0,32,12,0,0,1,0,1975,25243.55078125
6302,0,28,13,0,0,1,0,1975,0
6303,0,47,11,0,0,1,1,1975,4096.2578125
6304,0,48,12,0,0,0,0,1975,19315.7890625
6305,0,27,18,0,0,1,0,1975,10536.0498046875
6306,0,24,14,0,0,0,0,1975,17505.76953125
6307,0,23,16,0,0,0,0,1975,12661.16015625
6308,0,36,12,0,0,1,0,1975,25243.55078125
6309,0,27,12,0,0,1,0,1975,12485.7099609375
6310,0,53,15,0,1,1,0,1975,25243.55078125
6311,0,35,11,0,0,1,1,1975,25243.55078125
6312,0,28,10,0,0,1,1,1975,0
6313,0,51,10,0,0,1,1,1975,25243.55078125
6314,0,32,12,0,0,1,0,1975,22903.599609375
6315,0,29,16,0,0,1,0,1975,19043.66015625
6316,0,36,12,0,0,1,0,1975,1552.2099609375
6317,0,31,12,0,0,0,0,1975,6523.93505859375
6318,0,38,13,0,0,1,0,1975,20266.44921875
6319,0,29,12,0,0,1,0,1975,25243.55078125
6320,0,24,12,0,0,0,0,1975,16057.400390625
6321,0,20,12,0,0,0,0,1975,12779.3203125
6322,0,28,12,0,0,1,0,1975,21059.560546875
6323,0,25,12,0,0,1,0,1975,15353.8095703125
6324,0,42,18,0,0,1,0,1975,25243.55078125
6325,0,28,12,0,0,1,0,1975,25243.55078125
6326,0,30,17,0,0,1,0,1975,25243.55078125
6327,0,34,13,0,0,1,0,1975,25243.55078125
6328,0,47,12,0,0,1,0,1975,25243.55078125
6329,0,30,12,0,0,1,0,1975,25243.55078125
6330,0,20,10,0,0,1,1,1975,2970.14501953125
6331,0,48,7,0,0,1,1,1975,18617.560546875
6332,0,19,13,0,0,0,0,1975,5646.6767578125
6333,0,18,10,0,0,0,1,1975,3573.48388671875
6334,0,37,12,0,0,1,0,1975,21589.5
6335,0,46,12,0,0,1,0,1975,24445.060546875
6336,0,18,11,0,0,0,1,1975,4826.7099609375
6337,0,17,10,0,0,0,1,1975,1810.01599121094
6338,0,42,8,0,0,1,1,1975,21845.51953125
6339,0,31,12,0,0,1,0,1975,21508.939453125
6340,0,41,6,0,0,1,1,1975,2866.30590820312
6341,0,22,12,0,0,1,0,1975,5252.80615234375
6342,0,50,12,0,0,0,0,1975,25243.55078125
6343,0,33,17,0,0,0,0,1975,1804.64501953125
6344,0,44,8,0,0,1,1,1975,18114.48046875
6345,0,22,12,0,0,0,0,1975,11067.76953125
6346,0,48,10,0,0,1,1,1975,20130.390625
6347,0,21,12,0,0,1,0,1975,6285.8232421875
6348,0,34,12,0,0,0,0,1975,25243.55078125
6349,0,22,11,0,0,1,1,1975,9760.8388671875
6350,0,23,16,0,0,0,0,1975,12428.419921875
6351,0,23,17,0,0,0,0,1975,1505.66101074219
6352,0,27,16,0,0,0,0,1975,18744.6796875
6353,0,30,14,0,0,1,0,1975,14412.099609375
6354,0,38,12,0,0,1,0,1975,10383.8701171875
6355,0,23,16,0,0,1,0,1975,12688.01953125
6356,0,49,12,0,0,1,0,1975,0
6357,0,51,10,0,0,1,1,1975,16956.150390625
6358,0,22,16,0,0,1,0,1975,5587.59716796875
6359,0,18,12,0,0,0,0,1975,3938.7099609375
6360,0,31,12,0,0,1,0,1975,25243.55078125
6361,0,28,14,0,0,1,0,1975,25243.55078125
6362,0,23,12,0,0,1,0,1975,12252.9697265625
6363,0,45,13,0,0,1,0,1975,21143.7109375
6364,0,20,12,0,0,0,0,1975,6074.56494140625
6365,0,33,12,0,0,1,0,1975,13404.150390625
6366,0,24,11,0,0,1,1,1975,6189.14501953125
6367,0,37,12,0,0,1,0,1975,16555.109375
6368,0,29,12,0,0,1,0,1975,25243.55078125
6369,0,26,17,0,0,1,0,1975,13554.5302734375
6370,0,27,12,0,0,1,0,1975,1906.69396972656
6371,0,27,12,0,0,1,0,1975,7709.12890625
6372,0,34,12,0,0,1,0,1975,17652.580078125
6373,0,55,12,0,0,1,0,1975,25243.55078125
6374,0,28,12,0,0,1,0,1975,16522.890625
6375,0,26,16,0,0,1,0,1975,21938.609375
6376,0,23,12,0,0,1,0,1975,390.290313720703
6377,0,27,12,0,0,1,0,1975,25241.759765625
6378,0,18,12,0,0,0,0,1975,356.274200439453
6379,0,20,13,0,0,0,0,1975,950.661315917969
6380,0,53,12,0,0,1,0,1975,25243.55078125
6381,0,21,13,0,0,0,0,1975,827.129028320312
6382,0,19,12,0,0,0,0,1975,365.225799560547
6383,0,35,9,0,0,1,1,1975,7123.69384765625
6384,0,44,12,0,0,1,0,1975,25243.55078125
6385,0,30,18,0,1,1,0,1975,0
6386,0,50,11,0,0,1,1,1975,14496.240234375
6387,0,21,12,0,0,0,0,1975,12226.1103515625
6388,0,37,12,0,0,1,0,1975,19605.8203125
6389,0,36,12,0,0,1,0,1975,15724.400390625
6390,0,27,12,0,0,1,0,1975,9288.1943359375
6391,0,26,12,0,0,0,0,1975,22015.599609375
6392,0,20,12,0,0,1,0,1975,14224.1103515625
6393,0,33,12,0,0,1,0,1975,25243.55078125
6394,0,44,12,0,0,1,0,1975,2499.2900390625
6395,0,49,12,0,0,1,0,1975,0
6396,0,19,13,0,0,0,0,1975,4132.06494140625
6397,0,20,13,0,0,0,0,1975,4903.69384765625
6398,0,23,12,0,0,1,0,1975,9497.6611328125
6399,0,22,12,0,0,1,0,1975,20459.810546875
6400,0,22,12,0,0,0,0,1975,0
6401,0,33,12,0,0,1,0,1975,25243.55078125
6402,0,26,12,0,0,1,0,1975,23675.23046875
6403,0,40,12,0,0,1,0,1975,3118.74194335938
6404,0,53,12,0,0,1,0,1975,25243.55078125
6405,0,20,13,0,0,0,0,1975,1869.09704589844
6406,0,24,8,0,0,1,1,1975,5462.27392578125
6407,0,37,7,0,0,1,1,1975,8536.2578125
6408,0,18,11,0,0,0,1,1975,0
6409,0,51,14,0,0,1,0,1975,18340.060546875
6410,0,36,12,0,0,0,0,1975,0
6411,0,20,12,0,0,1,0,1975,14272.4501953125
6412,0,21,12,0,0,1,0,1975,17990.94921875
6413,0,40,8,0,0,1,1,1975,0
6414,0,19,12,0,0,0,0,1975,2445.5810546875
6415,0,30,8,0,0,1,1,1975,11361.3896484375
6416,0,22,5,0,0,0,1,1975,4482.9677734375
6417,0,21,7,0,0,0,1,1975,9626.5654296875
6418,0,17,8,0,0,0,1,1975,1391.0810546875
6419,0,42,12,0,0,1,0,1975,0
6420,0,40,11,0,0,1,1,1975,14592.919921875
6421,0,46,12,0,0,1,0,1975,23499.76953125
6422,0,17,11,0,0,0,1,1975,213.048400878906
6423,0,26,16,0,0,0,0,1975,18270.240234375
6424,0,37,12,0,0,1,0,1975,7938.2900390625
6425,0,42,12,0,0,1,0,1975,25243.55078125
6426,0,18,12,0,0,0,0,1975,3485.75805664062
6427,0,17,11,0,0,0,1,1975,0
6428,0,27,12,0,0,0,0,1975,14755.83984375
6429,0,51,10,0,0,1,1,1975,10734.76953125
6430,0,48,7,0,0,1,1,1975,16311.6298828125
6431,0,36,12,0,0,1,0,1975,0
6432,0,52,12,0,0,1,0,1975,19664.900390625
6433,0,28,9,0,0,1,1,1975,23048.609375
6434,0,50,9,0,0,1,1,1975,6482.7578125
6435,0,21,12,0,0,0,0,1975,10632.73046875
6436,0,19,10,0,0,0,1,1975,10083.099609375
6437,0,17,11,0,0,0,1,1975,630.193481445312
6438,0,28,8,1,0,1,1,1975,5487.3388671875
6439,0,21,14,0,0,0,0,1975,12310.259765625
6440,0,28,12,0,0,0,0,1975,10996.16015625
6441,0,32,16,0,0,1,0,1975,11780.3203125
6442,0,18,12,0,0,0,0,1975,3376.54809570312
6443,0,36,12,0,0,1,0,1975,25243.55078125
6444,0,51,8,0,0,1,1,1975,19023.970703125
6445,0,23,15,0,0,0,0,1975,719.709716796875
6446,0,44,12,0,0,1,0,1975,25243.55078125
6447,0,44,12,0,0,1,0,1975,25243.55078125
6448,0,28,16,0,0,1,0,1975,25243.55078125
6449,0,25,18,0,0,1,0,1975,0
6450,0,44,12,0,0,1,0,1975,3398.03198242188
6451,0,18,12,0,0,0,0,1975,5143.59716796875
6452,0,36,18,0,0,1,0,1975,22747.83984375
6453,0,28,13,0,0,1,0,1975,17158.44921875
6454,0,18,11,1,0,0,1,1975,1367.80603027344
6455,0,50,16,0,0,1,0,1975,25243.55078125
6456,0,42,13,0,0,0,0,1975,25243.55078125
6457,0,45,13,0,0,1,0,1975,24321.529296875
6458,0,47,16,0,0,1,0,1975,8067.19384765625
6459,0,30,12,0,0,1,0,1975,24196.2109375
6460,0,37,14,0,0,1,0,1975,25243.55078125
6461,0,28,12,0,0,1,0,1975,6384.2900390625
6462,0,24,16,0,0,1,0,1975,11998.740234375
6463,0,36,12,0,0,1,0,1975,0
6464,0,37,17,0,0,0,0,1975,0
6465,0,36,2,0,0,1,1,1975,25243.55078125
6466,0,22,12,0,0,1,0,1975,243.483901977539
6467,0,29,14,0,0,1,0,1975,0
6468,0,36,10,0,0,0,1,1975,1339.16101074219
6469,0,45,15,0,0,1,0,1975,24896.23046875
6470,0,19,12,0,0,0,0,1975,3505.45190429688
6471,0,54,12,0,0,0,0,1975,20447.26953125
6472,0,50,14,0,0,1,0,1975,25243.55078125
6473,0,40,17,0,0,1,0,1975,25241.759765625
6474,0,45,18,0,0,1,0,1975,25243.55078125
6475,0,16,9,0,0,0,1,1975,0
6476,0,32,14,0,0,1,0,1975,24663.48046875
6477,0,25,14,0,0,1,0,1975,21933.240234375
6478,0,47,12,0,0,1,0,1975,0
6479,0,20,14,0,0,0,0,1975,680.322570800781
6480,0,18,11,0,0,0,1,1975,5678.90283203125
6481,0,28,18,0,0,0,0,1975,0
6482,0,25,16,0,0,1,0,1975,25136.130859375
6483,0,41,12,0,0,1,0,1975,17792.23046875
6484,0,40,9,0,0,0,1,1975,15174.76953125
6485,0,26,14,0,0,1,0,1975,25243.55078125
6486,0,45,13,0,0,1,0,1975,25243.55078125
6487,0,21,12,0,0,0,0,1975,21602.029296875
6488,0,35,12,0,0,1,0,1975,24398.51953125
6489,0,50,8,0,0,1,1,1975,24650.94921875
6490,0,22,13,0,0,0,0,1975,14687.8095703125
6491,0,32,12,0,0,1,0,1975,707.177429199219
6492,0,28,12,0,0,1,0,1975,0
6493,0,43,11,0,0,1,1,1975,18442.109375
6494,0,20,12,0,0,0,0,1975,8971.3056640625
6495,0,31,12,0,0,1,0,1975,25243.55078125
6496,0,41,18,0,0,1,0,1975,20703.2890625
6497,0,39,17,0,0,1,0,1975,18553.109375
6498,0,38,10,1,0,1,1,1975,20588.7109375
6499,0,42,12,0,0,1,0,1975,12193.8896484375
6500,0,51,11,0,0,1,1,1975,25243.55078125
6501,0,16,10,0,0,0,1,1975,3073.98388671875
6502,0,51,12,0,0,1,0,1975,25243.55078125
6503,0,16,9,0,0,0,1,1975,0
6504,0,48,9,0,0,0,1,1975,8718.87109375
6505,0,19,9,0,0,0,1,1975,1312.30603027344
6506,0,46,12,0,0,1,0,1975,25243.55078125
6507,0,50,8,0,0,1,1,1975,25243.55078125
6508,0,19,8,0,0,1,1,1975,4676.3232421875
6509,0,26,13,0,0,1,0,1975,25243.55078125
6510,0,26,14,0,0,1,0,1975,25243.55078125
6511,0,24,12,0,1,1,0,1975,18322.16015625
6512,0,22,14,0,0,1,0,1975,8656.2099609375
6513,0,27,18,0,0,0,0,1975,1831.5
6514,0,22,16,0,0,1,0,1975,5702.1767578125
6515,0,27,16,0,0,1,0,1975,14327.9501953125
6516,0,47,8,0,0,1,1,1975,25243.55078125
6517,0,50,10,0,0,1,1,1975,20873.369140625
6518,0,38,17,0,0,1,0,1975,0
6519,0,37,12,0,0,1,0,1975,19013.23046875
6520,0,29,16,1,0,0,0,1975,25243.55078125
6521,0,43,12,0,0,1,0,1975,22706.66015625
6522,0,30,17,0,0,1,0,1975,25243.55078125
6523,0,51,12,0,0,1,0,1975,25243.55078125
6524,0,45,15,0,0,1,0,1975,25243.55078125
6525,0,19,14,0,0,0,0,1975,7250.80615234375
6526,0,40,18,0,0,0,0,1975,25243.55078125
6527,0,21,11,0,0,0,1,1975,3041.75805664062
6528,0,33,11,0,0,1,1,1975,25243.55078125
6529,0,19,10,0,0,0,1,1975,1280.0810546875
6530,0,54,9,0,0,1,1,1975,23668.060546875
6531,0,30,14,0,0,0,0,1975,25243.55078125
6532,0,21,10,1,0,0,1,1975,12167.0302734375
6533,0,34,8,0,0,1,1,1975,8973.0966796875
6534,0,46,8,0,0,1,1,1975,25243.55078125
6535,0,20,12,0,0,0,0,1975,15248.1796875
6536,0,50,12,0,0,0,0,1975,19120.650390625
6537,0,35,9,0,0,1,1,1975,20526.05078125
6538,0,17,10,0,0,0,1,1975,1498.5
6539,0,51,9,0,0,1,1,1975,23537.369140625
6540,0,33,12,0,0,1,0,1975,1956.82299804688
6541,0,46,10,0,0,1,1,1975,9630.14453125
6542,0,23,17,0,0,0,0,1975,0
6543,0,26,12,0,0,1,0,1975,12967.3095703125
6544,0,29,14,0,0,1,0,1975,19596.869140625
6545,0,34,11,0,0,1,1,1975,15183.73046875
6546,0,20,12,0,1,1,0,1975,9050.0810546875
6547,0,39,10,0,1,1,1,1975,13040.7099609375
6548,0,21,6,0,1,1,1,1975,7270.5
6549,0,34,17,0,0,1,0,1975,21066.73046875
6550,0,23,12,1,0,1,0,1975,8677.6943359375
6551,0,49,12,0,0,0,0,1975,21716.609375
6552,0,23,12,0,0,1,0,1975,2771.4189453125
6553,0,32,12,1,0,1,0,1975,19328.3203125
6554,0,31,12,1,0,1,0,1975,23986.740234375
6555,0,49,18,0,0,0,0,1975,25243.55078125
6556,0,22,10,0,0,0,1,1975,4400.61279296875
6557,0,28,17,1,0,1,0,1975,23976
6558,0,24,12,1,0,1,0,1975,4293.19384765625
6559,0,19,9,1,0,0,1,1975,23666.26953125
6560,0,46,12,0,0,0,0,1975,0
6561,0,23,12,1,0,1,0,1975,21449.849609375
6562,0,49,12,0,0,1,0,1975,25243.55078125
6563,0,21,15,0,0,0,0,1975,6892.7421875
6564,0,21,12,1,0,1,0,1975,23660.900390625
6565,0,25,16,0,0,1,0,1975,10681.0595703125
6566,0,33,12,0,0,1,0,1975,25243.55078125
6567,0,47,12,0,0,1,0,1975,25243.55078125
6568,0,19,12,0,0,0,0,1975,9449.3232421875
6569,0,24,12,0,0,1,0,1975,25243.55078125
6570,0,41,16,0,0,1,0,1975,25243.55078125
6571,0,49,9,0,0,0,1,1975,25243.55078125
6572,0,23,10,0,0,0,1,1975,17387.609375
6573,0,33,12,0,0,1,0,1975,25243.55078125
6574,0,40,12,0,0,0,0,1975,11946.8203125
6575,0,49,9,0,0,1,1,1975,25243.55078125
6576,0,18,11,0,0,0,1,1975,1190.56494140625
6577,0,48,11,0,0,1,1,1975,21224.26953125
6578,0,48,8,0,0,0,1,1975,25243.55078125
6579,0,28,12,0,0,1,0,1975,25243.55078125
6580,0,49,12,0,0,1,0,1975,25243.55078125
6581,0,36,12,0,0,1,0,1975,21285.150390625
6582,0,53,12,0,0,1,0,1975,25243.55078125
6583,0,29,10,0,0,1,1,1975,25243.55078125
6584,0,20,12,0,0,0,0,1975,522.774169921875
6585,0,45,7,0,0,1,1,1975,19541.369140625
6586,0,20,12,0,0,0,0,1975,10357.01953125
6587,0,53,7,1,0,1,1,1975,12501.8203125
6588,0,28,12,0,0,1,0,1975,23007.439453125
6589,0,24,12,0,0,1,0,1975,25243.55078125
6590,0,25,9,0,0,0,1,1975,11309.4697265625
6591,0,31,16,0,0,1,0,1975,20610.189453125
6592,0,20,13,0,0,0,0,1975,273.919403076172
6593,0,33,12,0,0,1,0,1975,6719.0810546875
6594,0,17,8,0,0,0,1,1975,0
6595,0,43,8,0,0,1,1,1975,25243.55078125
6596,0,51,12,0,0,1,0,1975,22115.849609375
6597,0,19,12,0,0,0,0,1975,7886.37109375
6598,0,17,9,0,0,0,1,1975,963.193481445312
6599,0,33,16,0,0,1,0,1975,0
6600,0,43,9,0,0,1,1,1975,14421.0498046875
6601,0,25,12,0,0,0,0,1975,11082.099609375
6602,0,20,12,0,0,0,0,1975,10077.73046875
6603,0,53,8,0,0,1,1,1975,20393.560546875
6604,0,18,11,0,0,0,1,1975,4230.5322265625
6605,0,38,13,0,0,1,0,1975,25243.55078125
6606,0,44,8,0,0,1,1,1975,18118.060546875
6607,0,26,12,0,0,1,0,1975,25155.8203125
6608,0,40,12,0,0,1,0,1975,16069.9404296875
6609,0,35,12,0,0,1,0,1975,25243.55078125
6610,0,20,12,0,0,0,0,1975,6554.37109375
6611,0,19,12,0,0,0,0,1975,739.403198242188
6612,0,50,17,0,0,1,0,1975,0
6613,0,22,15,0,0,0,0,1975,631.98388671875
6614,0,29,16,0,0,1,0,1975,25243.55078125
6615,0,44,16,0,0,1,0,1975,7807.59716796875
6616,0,37,12,0,0,1,0,1975,23476.5
6617,0,36,11,0,0,1,1,1975,10641.6796875
6618,0,30,7,0,0,1,1,1975,1226.37097167969
6619,0,18,12,0,0,0,0,1975,3004.16088867188
6620,0,55,12,0,0,1,0,1975,0
6621,0,50,16,0,0,1,0,1975,25243.55078125
6622,0,18,11,0,0,0,1,1975,1432.25805664062
6623,0,52,12,0,0,1,0,1975,20121.439453125
6624,0,26,18,0,0,1,0,1975,0
6625,0,52,12,0,0,1,0,1975,25243.55078125
6626,0,52,10,0,0,1,1,1975,16977.630859375
6627,0,19,12,0,0,0,0,1975,0
6628,0,45,18,0,0,0,0,1975,914.854797363281
6629,0,25,12,0,0,1,0,1975,7913.22607421875
6630,0,28,12,0,0,1,0,1975,0
6631,0,31,18,0,0,1,0,1975,0
6632,0,31,13,0,0,1,0,1975,21020.1796875
6633,0,43,7,0,0,1,1,1975,24183.6796875
6634,0,29,11,0,0,1,1,1975,0
6635,0,33,8,0,0,1,1,1975,7474.59716796875
6636,0,38,8,0,0,1,1,1975,18309.630859375
6637,0,40,8,0,0,1,1,1975,22957.310546875
6638,0,39,6,0,0,1,1,1975,2450.95190429688
6639,0,17,9,0,0,0,1,1975,0
6640,0,33,12,0,0,1,0,1975,0
6641,0,50,9,0,0,1,1,1975,6194.51611328125
6642,0,34,12,0,0,1,0,1975,11484.919921875
6643,0,19,12,0,0,0,0,1975,1312.30603027344
6644,0,47,12,0,0,1,0,1975,25243.55078125
6645,0,17,10,0,0,0,1,1975,238.112899780273
6646,0,24,14,0,0,1,0,1975,12585.9697265625
6647,0,22,14,0,0,1,0,1975,15892.6904296875
6648,0,55,9,0,0,1,1,1975,3226.16088867188
6649,0,20,12,0,0,0,0,1975,3226.16088867188
6650,0,28,12,0,0,1,0,1975,2721.2900390625
6651,0,32,15,0,0,0,0,1975,0
6652,0,21,14,0,0,1,0,1975,5188.35498046875
6653,0,24,14,0,0,0,0,1975,4447.1611328125
6654,0,28,16,0,0,1,0,1975,23327.900390625
6655,0,23,15,0,0,0,0,1975,8713.5
6656,0,33,12,0,0,1,0,1975,17724.189453125
6657,0,47,12,0,0,1,0,1975,25243.55078125
6658,0,35,14,0,0,1,0,1975,18748.259765625
6659,0,48,9,0,0,1,1,1975,0
6660,0,35,11,0,0,1,1,1975,21340.650390625
6661,0,32,12,0,0,1,0,1975,0
6662,0,42,12,0,0,1,0,1975,3931.54809570312
6663,0,26,12,0,0,1,0,1975,11363.1796875
6664,0,18,12,0,0,0,0,1975,1768.83898925781
6665,0,55,12,0,0,1,0,1975,4710.3388671875
6666,0,55,18,0,0,1,0,1975,25243.55078125
6667,0,33,12,0,0,1,0,1975,2932.54809570312
6668,0,25,14,0,0,1,0,1975,25191.630859375
6669,0,20,12,0,0,0,0,1975,8826.2900390625
6670,0,30,13,0,0,1,0,1975,25243.55078125
6671,0,50,10,0,0,1,1,1975,24403.890625
6672,0,22,12,0,0,0,0,1975,11842.98046875
6673,0,17,9,0,0,0,1,1975,710.758117675781
6674,0,43,14,0,0,1,0,1975,20674.650390625
6675,0,46,14,0,0,1,0,1975,24534.580078125
6676,0,32,12,0,0,0,0,1975,161.128997802734
6677,0,22,13,0,0,0,0,1975,15914.1796875
6678,0,28,13,0,0,1,0,1975,25243.55078125
6679,0,23,14,0,0,1,0,1975,2538.67700195312
6680,0,46,12,0,0,1,0,1975,24462.970703125
6681,0,16,9,0,0,0,1,1975,0
6682,0,27,9,0,0,1,1,1975,0
6683,0,24,12,0,0,0,0,1975,25243.55078125
6684,0,20,12,0,0,0,0,1975,288.241912841797
6685,0,26,14,0,0,1,0,1975,19761.580078125
6686,0,52,15,0,0,1,0,1975,25243.55078125
6687,0,28,7,0,0,1,1,1975,19641.630859375
6688,0,22,16,1,0,0,0,1975,7877.4189453125
6689,0,40,12,0,0,1,0,1975,24980.369140625
6690,0,41,18,0,0,1,0,1975,4314.6767578125
6691,0,43,16,0,0,1,0,1975,1588.01599121094
6692,0,32,12,0,0,1,0,1975,25243.55078125
6693,0,22,13,0,0,1,0,1975,7940.0810546875
6694,0,21,12,0,0,1,0,1975,8106.5810546875
6695,0,20,9,1,0,0,1,1975,0
6696,0,52,12,0,0,1,0,1975,16891.689453125
6697,0,44,9,0,0,1,1,1975,15591.919921875
6698,0,25,9,0,0,1,1,1975,8375.12890625
6699,0,42,4,0,0,1,1,1975,13158.8701171875
6700,0,17,8,0,0,0,1,1975,0
6701,0,47,6,0,0,1,1,1975,25243.55078125
6702,0,19,10,0,0,0,1,1975,8677.6943359375
6703,0,51,12,0,0,1,0,1975,22053.189453125
6704,0,28,12,0,0,0,0,1975,13833.8203125
6705,0,16,9,0,0,0,1,1975,0
6706,0,33,8,0,0,1,1,1975,19389.189453125
6707,0,27,12,1,0,0,0,1975,24620.51953125
6708,0,46,6,1,0,1,1,1975,25243.55078125
6709,0,38,9,0,0,0,1,1975,17196.05078125
6710,0,35,12,0,0,1,0,1975,0
6711,0,34,12,0,0,0,0,1975,17776.109375
6712,0,33,12,0,0,1,0,1975,23383.400390625
6713,0,28,12,0,0,1,0,1975,0
6714,0,34,9,0,0,1,1,1975,25243.55078125
6715,0,42,8,0,0,1,1,1975,25243.55078125
6716,0,27,12,0,0,1,0,1975,0
6717,0,32,11,0,0,1,1,1975,21584.130859375
6718,0,21,12,0,0,1,0,1975,25243.55078125
6719,0,32,10,0,0,1,1,1975,11150.1298828125
6720,0,29,12,0,0,1,0,1975,17797.599609375
6721,0,25,12,0,0,1,0,1975,25243.55078125
6722,0,49,8,0,0,1,1,1975,136.064498901367
6723,0,26,13,0,0,1,0,1975,11366.759765625
6724,0,20,12,0,0,0,0,1975,12537.6298828125
6725,0,44,12,0,0,1,0,1975,22472.130859375
6726,0,33,10,0,0,1,1,1975,4685.27392578125
6727,0,50,12,0,0,0,0,1975,0
6728,0,22,12,0,0,0,0,1975,16479.919921875
6729,0,25,12,0,0,1,0,1975,19494.8203125
6730,0,23,16,0,0,1,0,1975,0
6731,0,24,12,0,0,0,0,1975,0
6732,0,44,8,0,0,1,1,1975,15575.8095703125
6733,0,18,12,0,0,0,0,1975,784.161315917969
6734,0,17,10,0,0,0,1,1975,152.177398681641
6735,0,50,12,0,0,1,0,1975,25243.55078125
6736,0,28,12,0,0,0,0,1975,10861.8896484375
6737,0,50,12,0,0,1,0,1975,24230.23046875
6738,0,24,12,0,0,0,0,1975,10246.01953125
6739,0,28,12,0,0,1,0,1975,25222.060546875
6740,0,29,10,0,0,1,1,1975,19838.560546875
6741,0,31,9,0,0,0,1,1975,5394.2421875
6742,0,36,12,0,0,0,0,1975,13875
6743,0,18,10,0,0,0,1,1975,1820.75805664062
6744,0,35,12,0,0,1,0,1975,25243.55078125
6745,0,44,10,0,0,0,1,1975,24717.189453125
6746,0,17,11,0,0,0,1,1975,100.258102416992
6747,0,52,13,0,0,1,0,1975,21815.080078125
6748,0,22,16,0,0,0,0,1975,2110.7900390625
6749,0,27,17,0,0,1,0,1975,20248.55078125
6750,0,22,12,0,0,1,0,1975,13452.48046875
6751,0,28,12,0,0,1,0,1975,12682.650390625
6752,0,24,12,0,0,1,0,1975,18288.150390625
6753,0,54,17,0,0,1,0,1975,17461.01953125
6754,0,19,13,0,0,0,0,1975,3808.01611328125
6755,0,40,12,0,0,1,0,1975,6237.48388671875
6756,0,24,10,0,0,1,1,1975,531.725830078125
6757,0,37,8,0,0,0,1,1975,20500.98046875
6758,0,28,9,0,0,1,1,1975,18171.76953125
6759,0,28,12,0,0,0,0,1975,13907.23046875
6760,0,41,12,0,0,1,0,1975,13096.2099609375
6761,0,27,12,0,0,0,0,1975,25243.55078125
6762,0,27,18,0,0,0,0,1975,24727.939453125
6763,0,26,18,0,0,0,0,1975,6704.7578125
6764,0,25,16,0,0,0,0,1975,21483.869140625
6765,0,41,18,0,0,1,0,1975,0
6766,0,27,14,0,0,1,0,1975,18279.189453125
6767,0,24,12,0,0,0,0,1975,13398.76953125
6768,0,48,12,0,0,1,0,1975,25243.55078125
6769,0,47,12,0,0,1,0,1975,19706.080078125
6770,0,23,14,0,0,1,0,1975,12321
6771,0,23,14,0,0,0,0,1975,12713.080078125
6772,0,47,12,0,0,1,0,1975,19888.689453125
6773,0,18,11,0,0,0,1,1975,2853.77392578125
6774,0,40,16,0,0,1,0,1975,22040.66015625
6775,0,25,16,0,0,1,0,1975,4667.37109375
6776,0,23,16,0,0,1,0,1975,9094.8388671875
6777,0,54,12,0,0,1,0,1975,25243.55078125
6778,0,40,0,0,0,0,1,1975,295.403198242188
6779,0,31,18,0,0,0,0,1975,882.629028320312
6780,0,27,18,0,0,1,0,1975,1015.11297607422
6781,0,51,11,0,0,1,1,1975,14073.73046875
6782,0,23,12,0,0,0,0,1975,0
6783,0,26,13,0,0,1,0,1975,0
6784,0,23,15,0,0,0,0,1975,2359.64501953125
6785,0,47,18,0,0,1,0,1975,23279.560546875
6786,0,50,12,0,0,1,0,1975,22346.810546875
6787,0,16,8,0,0,0,1,1975,0
6788,0,33,15,0,0,0,0,1975,25243.55078125
6789,0,30,14,0,0,0,0,1975,8896.11328125
6790,0,46,12,0,0,1,0,1975,25243.55078125
6791,0,45,12,0,0,1,0,1975,12267.2900390625
6792,0,21,14,0,0,0,0,1975,3290.61303710938
6793,0,29,12,0,0,1,0,1975,19034.7109375
6794,0,21,10,0,0,1,1,1975,15964.3095703125
6795,0,24,14,0,0,1,0,1975,17740.310546875
6796,0,54,8,0,0,1,1,1975,25243.55078125
